IGOR
X NewDataFolder/S/O Graph1

WAVES	Avg_ad1_340_349
BEGIN
	-71.677811
	-71.702499
	-71.695633
	-71.725311
	-71.694374
	-71.663124
	-71.679993
	-71.712189
	-71.712502
	-71.685936
	-71.735939
	-71.726562
	-71.694061
	-71.744064
	-71.730629
	-71.695625
	-71.750313
	-71.740623
	-71.685936
	-71.669373
	-71.682816
	-71.66687
	-71.710312
	-71.679367
	-71.706245
	-71.696556
	-71.686562
	-71.697189
	-71.700638
	-71.685623
	-71.714066
	-71.70063
	-71.731255
	-71.703445
	-71.737808
	-71.702187
	-71.698746
	-71.703751
	-71.723747
	-71.683441
	-71.680618
	-71.72438
	-71.750931
	-71.707504
	-71.688126
	-71.719994
	-71.677505
	-71.698128
	-71.693123
	-71.688744
	-71.696243
	-71.701248
	-71.704689
	-71.671555
	-71.691246
	-71.66375
	-71.737503
	-71.723755
	-71.682495
	-71.661873
	-71.690628
	-71.717186
	-71.713753
	-71.707504
	-71.681877
	-71.700317
	-71.690308
	-71.687813
	-71.673111
	-71.690933
	-71.697815
	-71.710625
	-71.693436
	-71.708435
	-71.694687
	-71.685318
	-71.748741
	-71.710625
	-71.705002
	-71.675934
	-71.68
	-71.710625
	-71.70594
	-71.700623
	-71.683739
	-71.661873
	-71.667496
	-71.689064
	-71.70031
	-71.709061
	-71.726875
	-71.71875
	-71.701248
	-71.650314
	-71.66906
	-71.679367
	-71.722191
	-71.693115
	-71.658119
	-71.688751
	-71.701248
	-71.68718
	-71.722809
	-71.717186
	-71.69313
	-71.715317
	-71.696869
	-71.710632
	-71.711876
	-71.707184
	-71.672501
	-71.669998
	-71.673126
	-71.695625
	-71.717819
	-71.735306
	-71.697182
	-71.660316
	-71.656876
	-71.68
	-71.696869
	-71.719368
	-71.701561
	-71.71125
	-71.702812
	-71.711876
	-71.728439
	-71.719681
	-71.722183
	-71.684059
	-71.663124
	-71.730309
	-71.681557
	-71.677811
	-71.663437
	-71.724686
	-71.708755
	-71.697807
	-71.697815
	-71.701561
	-71.672806
	-71.694687
	-71.704689
	-71.688126
END
X SetScale/P x 0,0.05,"ms", Avg_ad1_390_399; SetScale y 0,0,"mV", Avg_ad1_390_399
X Note Avg_ad1_390_399, "WAVETYPE=adc\rTIME=3:53:38 PM\rSTEP=-50"

WAVES	Avg_ad1_400_409
BEGIN
	-71.816559
	-71.790314
	-71.772179
	-71.782188
	-71.811562
	-71.791565
	-71.780312
	-71.784996
	-71.774986
	-71.812508
	-71.805626
	-71.753754
	-71.766876
	-71.803436
	-71.775627
	-71.801247
	-71.802498
	-71.798439
	-71.788437
	-71.816246
	-71.788124
	-71.786247
	-71.796249
	-71.836243
	-71.811241
	-71.785622
	-71.768127
	-71.806252
	-71.816872
	-71.787498
	-71.826866
	-71.797188
	-71.77375
	-71.790001
	-71.789383
	-71.815933
	-71.813126
	-71.843742
	-71.805
	-71.824379
	-71.797188
	-71.819687
	-71.778122
	-71.805
	-71.78157
	-71.782814
	-71.839996
	-71.794373
	-71.78656
	-71.764374
	-71.7575
	-71.798126
	-71.817497
	-71.800308
	-71.815628
	-71.789993
	-71.787498
	-71.79969
	-71.803749
	-71.797806
	-71.792191
	-71.757187
	-71.814056
	-71.800316
	-71.829681
	-71.809685
	-71.787491
	-71.779686
	-71.79969
	-71.81781
	-71.812813
	-71.801559
	-71.803116
	-71.796555
	-71.790619
	-71.794693
	-71.838432
	-71.803436
	-71.792183
	-71.786873
	-71.795631
	-71.793747
	-71.789375
	-71.828751
	-71.805
	-71.773125
	-71.795631
	-71.793121
	-71.77375
	-71.79937
	-71.779373
	-71.84343
	-71.782501
	-71.823746
	-71.774689
	-71.793442
	-71.792191
	-71.775314
	-71.79406
	-71.777184
	-71.806252
	-71.767502
	-71.833443
	-71.811249
	-71.824051
	-71.798431
	-71.816566
	-71.789688
	-71.742188
	-71.798119
	-71.794991
	-71.793442
	-71.762184
	-71.77906
	-71.796867
	-71.798431
	-71.827812
	-71.751556
	-71.78875
	-71.809685
	-71.792816
	-71.77562
	-71.80687
	-71.821564
	-71.799377
	-71.779373
	-71.79937
	-71.78688
	-71.801559
	-71.784058
	-71.782188
	-71.811249
	-71.888123
	-71.80687
	-71.799683
	-71.818436
	-71.789062
	-71.798752
	-71.783119
	-71.77874
	-71.785622
	-71.81218
	-71.774681
	-71.802193
	-71.787491
	-71.7575
	-71.762184
	-71.835625
	-71.826553
	-71.818741
	-71.822495
	-71.822189
	-71.798126
	-71.79187
	-71.761551
	-71.747177
	-71.793434
	-71.805313
	-71.811249
	-71.783127
	-71.808121
	-71.812813
	-71.803123
	-71.803436
	-71.807816
	-71.788437
	-71.791245
	-71.814377
	-71.799057
	-71.829681
	-71.794373
	-71.790306
	-71.802498
	-71.84594
	-71.802811
	-71.784683
	-71.801254
	-71.827499
	-71.794998
	-71.780624
	-71.80468
	-71.789368
	-71.795311
	-71.816246
	-71.81749
	-71.801559
	-71.764374
	-71.784683
	-71.781876
	-71.796249
	-71.784065
	-71.815315
	-71.824997
	-71.778442
	-71.774376
	-71.777184
	-71.83094
	-71.805931
	-71.772812
	-71.803749
	-71.799057
	-71.769997
	-71.782188
	-71.792496
	-71.80719
	-71.80468
	-71.813736
	-71.816559
	-71.785622
	-71.765305
	-71.794693
	-71.772499
	-71.790001
	-71.815628
	-71.803116
	-71.794373
	-71.823746
	-71.765625
	-71.823746
	-71.822495
	-71.801559
	-71.805626
	-71.795303
	-71.764381
	-71.761871
	-71.804375
	-71.814377
	-71.78437
	-71.79718
	-71.814995
	-71.804062
	-71.77874
	-71.751556
	-71.743126
	-71.827499
	-71.831558
	-71.788124
	-71.818436
	-71.797806
	-71.810936
	-71.803116
	-71.811874
	-71.805313
	-71.837196
	-71.844681
	-71.819374
	-71.789375
	-71.814064
	-71.829376
	-71.805313
	-71.854996
	-71.78093
	-71.805313
	-71.812492
	-71.789375
	-71.809067
	-71.79969
	-71.802498
	-71.805
	-71.789375
	-71.794685
	-71.831253
	-71.809067
	-71.77906
	-71.806252
	-71.824066
	-71.794998
	-71.790939
	-71.735939
	-71.782501
	-71.770935
	-71.786247
	-71.814995
	-71.795624
	-71.765625
	-71.755623
	-71.823746
	-71.805626
	-71.816254
	-71.755318
	-71.778435
	-71.804062
	-71.777817
	-71.824371
	-71.809685
	-71.839684
	-71.75
	-71.792801
	-71.82312
	-71.809998
	-71.796242
	-71.822807
	-71.789688
	-71.769684
	-71.768433
	-71.75219
	-71.789993
	-71.79406
	-71.810928
	-71.778122
	-71.780624
	-71.74437
	-71.822815
	-71.816559
	-71.845932
	-71.805313
	-71.779373
	-71.788742
	-71.805313
	-71.788437
	-71.782501
	-71.785622
	-71.769691
	-71.801872
	-71.815308
	-71.802811
	-71.799683
	-71.798431
	-71.775314
	-71.732811
	-71.767189
	-71.776558
	-71.828751
	-71.804062
	-71.810623
	-71.767189
	-71.806564
	-71.790939
	-71.769058
	-71.780312
	-71.810623
	-71.808746
	-71.771568
	-71.767189
	-71.81781
	-71.762497
	-71.818748
	-71.791557
	-71.788437
	-71.788437
	-71.802498
	-71.840622
	-71.789688
	-71.78875
	-71.755302
	-71.800941
	-71.816872
	-71.805313
	-71.770935
	-71.799377
	-71.820938
	-71.808746
	-71.808746
	-71.782806
	-71.796249
	-71.791245
	-71.805931
	-71.811874
	-71.818756
	-71.763123
	-71.774994
	-71.797188
	-71.825623
	-71.770622
	-71.809998
	-71.772194
	-71.766251
	-71.782188
	-71.775314
	-71.763748
	-71.783432
	-71.801559
	-71.830002
	-71.792809
	-71.805626
	-71.812187
	-71.784683
	-71.810623
	-71.733124
	-71.725632
	-71.794052
	-71.809067
	-71.804375
	-71.798431
	-71.829056
	-71.811874
	-71.776871
	-71.820312
	-71.763748
	-71.735001
	-71.777496
	-71.808121
	-71.788742
	-71.763748
	-71.781242
	-71.755623
	-71.756256
	-71.789993
	-71.761559
	-71.764999
	-71.807808
	-71.808441
	-71.831558
	-71.774986
	-71.76844
	-71.781555
	-71.751564
	-71.740311
	-71.776245
	-71.774376
	-71.834373
	-71.817497
	-71.772186
	-71.784378
	-71.802498
	-71.796875
	-71.816872
	-71.795929
	-71.775932
	-71.799362
	-71.824684
	-71.795624
	-71.802185
	-71.769997
	-71.790932
	-71.811874
	-71.778748
	-71.789375
	-71.779678
	-71.768753
	-71.792809
	-71.816559
	-71.783745
	-71.804375
	-71.79406
	-71.789062
	-71.813744
	-71.768753
	-71.781876
	-71.775627
	-71.810936
	-71.749062
	-71.817184
	-71.780624
	-71.789062
	-71.762184
	-71.779373
	-71.762192
	-71.794693
	-71.800621
	-71.812813
	-71.810005
	-71.815628
	-71.774063
	-71.780624
	-71.763435
	-71.806564
	-71.754684
	-71.809059
	-71.822502
	-71.771561
	-71.803741
	-71.822495
	-71.815933
	-71.770622
	-71.793442
	-71.810936
	-71.817802
	-71.764992
	-71.804062
	-71.801872
	-71.775002
	-71.801559
	-71.791252
	-71.79937
	-71.792809
	-71.816246
	-71.819374
	-71.837494
	-71.815933
	-71.796875
	-71.829056
	-71.838745
	-71.827187
	-71.782188
	-71.823128
	-71.827187
	-71.784683
	-71.820625
	-71.786255
	-71.805618
	-71.79937
	-71.755623
	-71.812187
	-71.815933
	-71.796875
	-71.807503
	-71.822189
	-71.810318
	-71.795311
	-71.801247
	-71.789055
	-71.814377
	-71.834061
	-71.792809
	-71.777817
	-71.800621
	-71.804062
	-71.768753
	-71.786247
	-71.775009
	-71.805946
	-71.779373
	-71.804993
	-71.796249
	-71.802811
	-71.768433
	-71.809052
	-71.804688
	-71.81562
	-71.749062
	-71.827187
	-71.770935
	-71.760941
	-71.775314
	-71.824066
	-71.814064
	-71.772186
	-71.800308
	-71.809067
	-71.801559
	-71.811562
	-71.826874
	-71.829681
	-71.810936
	-71.828445
	-71.874054
	-71.813744
	-71.797188
	-71.837814
	-71.805931
	-71.757492
	-71.800308
	-71.790932
	-71.832497
	-71.794998
	-71.778442
	-71.824692
	-71.823128
	-71.836876
	-71.818748
	-71.816238
	-71.773125
	-71.808754
	-71.821571
	-71.766251
	-71.80719
	-71.765617
	-71.776253
	-71.814377
	-71.792496
	-71.747498
	-71.817497
	-71.832809
	-71.814056
	-71.797501
	-71.761246
	-71.804688
	-71.80719
	-71.77906
	-71.766563
	-71.795937
	-71.785004
	-71.798126
	-71.808746
	-71.808121
	-71.771248
	-71.783432
	-71.788437
	-71.77906
	-71.813744
	-71.864372
	-71.782181
	-71.781563
	-71.805
	-71.764381
	-71.764061
	-71.791245
	-71.838432
	-71.80468
	-71.857185
	-71.775002
	-71.806564
	-71.80719
	-71.818123
	-71.777489
	-71.823441
	-71.809998
	-71.816551
	-71.768753
	-71.761871
	-71.805618
	-71.75312
	-71.790314
	-71.791565
	-71.763748
	-71.800308
	-71.798431
	-71.822495
	-71.765633
	-71.765625
	-71.772499
	-71.820938
	-71.79937
	-71.819069
	-71.793747
	-71.824371
	-71.803757
	-71.759377
	-71.746872
	-71.759995
	-71.813126
	-71.795944
	-71.807182
	-71.807503
	-71.818756
	-71.769363
	-71.790306
	-71.790627
	-71.796562
	-71.809685
	-71.78125
	-71.761551
	-71.802498
	-71.808746
	-71.774681
	-71.790314
	-71.765938
	-71.808121
	-71.816872
	-71.810936
	-71.824371
	-71.832191
	-71.807503
	-71.836563
	-71.808746
	-71.795937
	-71.780624
	-71.786247
	-71.773125
	-71.795937
	-71.812492
	-71.795624
	-71.760315
	-71.799065
	-71.793442
	-71.822807
	-71.812813
	-71.782181
	-71.763435
	-71.803749
	-71.805313
	-71.790627
	-71.783127
	-71.797188
	-71.793747
	-71.806564
	-71.844681
	-71.831245
	-71.788437
	-71.733116
	-71.772499
	-71.860306
	-71.795944
	-71.778122
	-71.757812
	-71.769058
	-71.826561
	-71.832191
	-71.769371
	-71.763123
	-71.813431
	-71.826553
	-71.781242
	-71.788437
	-71.813751
	-71.78656
	-71.795944
	-71.80687
	-71.787498
	-71.812187
	-71.802811
	-71.809998
	-71.79187
	-71.752808
	-71.82
	-71.813751
	-71.776871
	-71.75531
	-71.809372
	-71.842499
	-71.764053
	-71.75563
	-71.777496
	-71.783752
	-71.773132
	-71.780624
	-71.780312
	-71.804375
	-71.799057
	-71.784996
	-71.796242
	-71.772804
	-71.784058
	-71.809067
	-71.796249
	-71.805
	-71.757187
	-71.836868
	-71.784378
	-71.785622
	-71.775307
	-71.77562
	-71.745941
	-71.811874
	-71.783127
	-71.828117
	-71.795311
	-71.789375
	-71.828125
	-71.767502
	-71.752808
	-71.786255
	-71.768433
	-71.850937
	-71.795311
	-71.763748
	-71.778122
	-71.800941
	-71.770622
	-71.785004
	-71.826248
	-71.795937
	-71.824997
	-71.784058
	-71.800308
	-71.776871
	-71.821251
	-71.790314
	-71.813431
	-71.81031
	-71.853439
	-71.786552
	-71.777176
	-71.768745
	-71.75531
	-71.767197
	-71.836868
	-71.801559
	-71.792503
	-71.758133
	-71.825623
	-71.806244
	-71.819687
	-71.772179
	-71.75563
	-71.746872
	-71.762817
	-71.77594
	-71.798126
	-71.809685
	-71.792191
	-71.770622
	-71.810623
	-71.750313
	-71.762192
	-71.793755
	-71.781242
	-71.776878
	-71.79657
	-71.798439
	-71.767189
	-71.792191
	-71.829056
	-71.769371
	-71.796875
	-71.778435
	-71.743752
	-71.778748
	-71.826248
	-71.800003
	-71.777184
	-71.794685
	-71.784683
	-71.835007
	-71.792503
	-71.799683
	-71.82032
	-71.805618
	-71.80719
	-71.906876
	-71.884689
	-71.840622
	-71.818436
	-71.797188
	-71.800003
	-71.773445
	-71.812813
	-71.805939
	-71.818436
	-71.824684
	-71.81218
	-71.862495
	-71.875626
	-71.842178
	-71.86187
	-71.871559
	-71.846245
	-71.828438
	-71.84156
	-71.875626
	-71.914993
	-71.888748
	-71.88781
	-71.866241
	-71.884689
	-71.907494
	-71.89843
	-71.852806
	-71.884689
	-71.921555
	-71.916245
	-71.944374
	-71.964371
	-71.941879
	-71.957809
	-71.944061
	-71.960312
	-71.950935
	-71.943748
	-71.965004
	-72.00032
	-72.002815
	-72.007805
	-71.979996
	-71.943115
	-72.02562
	-71.991562
	-71.964996
	-71.998741
	-72.042816
	-72.045944
	-72.05687
	-72.015938
	-72.013123
	-72.010933
	-72.040306
	-72.038437
	-72.035629
	-72.062813
	-72.041245
	-72.034065
	-72.102501
	-72.050934
	-72.097496
	-72.083443
	-72.073441
	-72.104057
	-72.092499
	-72.104691
	-72.127495
	-72.114059
	-72.09874
	-72.129059
	-72.123741
	-72.12188
	-72.11937
	-72.142181
	-72.152184
	-72.154373
	-72.167496
	-72.153755
	-72.141251
	-72.193123
	-72.173744
	-72.130936
	-72.152496
	-72.190308
	-72.195305
	-72.169685
	-72.179062
	-72.163437
	-72.206558
	-72.214684
	-72.208443
	-72.216248
	-72.235001
	-72.21563
	-72.206558
	-72.243118
	-72.182182
	-72.228752
	-72.221565
	-72.236557
	-72.220932
	-72.245621
	-72.235313
	-72.222183
	-72.261246
	-72.257812
	-72.259689
	-72.234055
	-72.237808
	-72.277809
	-72.264999
	-72.295624
	-72.269058
	-72.279991
	-72.275932
	-72.308746
	-72.313751
	-72.245003
	-72.274376
	-72.313126
	-72.337502
	-72.326874
	-72.296562
	-72.284058
	-72.341873
	-72.318741
	-72.282501
	-72.335938
	-72.279678
	-72.380623
	-72.373123
	-72.349998
	-72.35125
	-72.365616
	-72.335625
	-72.364693
	-72.381241
	-72.334373
	-72.372818
	-72.377808
	-72.358124
	-72.344681
	-72.372505
	-72.37281
	-72.366867
	-72.404678
	-72.362183
	-72.337189
	-72.393127
	-72.369682
	-72.401566
	-72.383133
	-72.384377
	-72.397812
	-72.393448
	-72.380302
	-72.411568
	-72.444687
	-72.442184
	-72.459373
	-72.42437
	-72.428444
	-72.410934
	-72.411247
	-72.453117
	-72.422188
	-72.447495
	-72.471245
	-72.477806
	-72.46125
	-72.480309
	-72.449692
	-72.418747
	-72.425941
	-72.492805
	-72.474686
	-72.443123
	-72.450935
	-72.426559
	-72.420937
	-72.488121
	-72.451561
	-72.464058
	-72.450943
	-72.445625
	-72.443756
	-72.475319
	-72.509377
	-72.477493
	-72.491562
	-72.535309
	-72.501244
	-72.485931
	-72.448746
	-72.475624
	-72.453751
	-72.481873
	-72.482498
	-72.52124
	-72.519371
	-72.518753
	-72.53125
	-72.51313
	-72.528427
	-72.48687
	-72.478752
	-72.490929
	-72.544067
	-72.523117
	-72.522499
	-72.523438
	-72.559372
	-72.523125
	-72.535309
	-72.567184
	-72.516563
	-72.522499
	-72.578438
	-72.547501
	-72.542496
	-72.548752
	-72.56562
	-72.550629
	-72.541252
	-72.545937
	-72.545624
	-72.570618
	-72.568123
	-72.535934
	-72.574684
	-72.554688
	-72.543747
	-72.608749
	-72.573753
	-72.545311
	-72.583748
	-72.569374
	-72.573441
	-72.595619
	-72.599373
	-72.585007
	-72.579369
	-72.621872
	-72.570938
	-72.58812
	-72.597816
	-72.620941
	-72.616249
	-72.595314
	-72.593124
	-72.611252
	-72.534996
	-72.585625
	-72.644058
	-72.61187
	-72.582184
	-72.60437
	-72.606873
	-72.646873
	-72.571877
	-72.602493
	-72.629684
	-72.638748
	-72.617813
	-72.604683
	-72.633438
	-72.64875
	-72.629379
	-72.692497
	-72.592804
	-72.64344
	-72.625
	-72.62281
	-72.677811
	-72.655937
	-72.688744
	-72.679375
	-72.629364
	-72.635628
	-72.694687
	-72.6325
	-72.609055
	-72.63031
	-72.659058
	-72.679367
	-72.659065
	-72.688126
	-72.690628
	-72.69313
	-72.676559
	-72.690315
	-72.679688
	-72.709061
	-72.709694
	-72.680618
	-72.679688
	-72.67469
	-72.653122
	-72.680931
	-72.684372
	-72.676247
	-72.659058
	-72.696877
	-72.675621
	-72.716568
	-72.703438
	-72.659996
	-72.691879
	-72.66375
	-72.690308
	-72.696564
	-72.695305
	-72.701561
	-72.693123
	-72.700317
	-72.699051
	-72.660629
	-72.724686
	-72.675621
	-72.703438
	-72.729683
	-72.722816
	-72.715622
	-72.740936
	-72.72406
	-72.693115
	-72.721245
	-72.683746
	-72.735001
	-72.709061
	-72.709991
	-72.71843
	-72.739067
	-72.724686
	-72.742813
	-72.747498
	-72.760628
	-72.732811
	-72.738754
	-72.767502
	-72.754684
	-72.787186
	-72.7425
	-72.773438
	-72.752495
	-72.752495
	-72.779991
	-72.715317
	-72.744064
	-72.740936
	-72.742493
	-72.753128
	-72.73687
	-72.73719
	-72.737198
	-72.785301
	-72.770004
	-72.750931
	-72.815002
	-72.804062
	-72.818436
	-72.77906
	-72.764366
	-72.769363
	-72.771866
	-72.714684
	-72.737503
	-72.756248
	-72.773125
	-72.754997
	-72.815628
	-72.796562
	-72.787811
	-72.769058
	-72.783119
	-72.753738
	-72.740623
	-72.77906
	-72.77594
	-72.808434
	-72.806252
	-72.806252
	-72.800629
	-72.810623
	-72.784988
	-72.782806
	-72.801872
	-72.800621
	-72.791878
	-72.763748
	-72.794693
	-72.76062
	-72.787811
	-72.765617
	-72.788124
	-72.829056
	-72.796249
	-72.778755
	-72.807182
	-72.801247
	-72.810623
	-72.836563
	-72.797501
	-72.83313
	-72.789375
	-72.76812
	-72.812813
	-72.86718
	-72.810623
	-72.797806
	-72.819992
	-72.809059
	-72.792809
	-72.844681
	-72.857498
	-72.822495
	-72.799683
	-72.826256
	-72.817802
	-72.833115
	-72.797188
	-72.76313
	-72.816246
	-72.834373
	-72.807808
	-72.877495
	-72.827805
	-72.840309
	-72.83313
	-72.81781
	-72.828117
	-72.85125
	-72.868126
	-72.849686
	-72.802177
	-72.864998
	-72.870316
	-72.837807
	-72.878746
	-72.822807
	-72.873749
	-72.823441
	-72.848434
	-72.846878
	-72.855629
	-72.84375
	-72.817802
	-72.840317
	-72.869995
	-72.862183
	-72.836555
	-72.824059
	-72.799057
	-72.814682
	-72.821556
	-72.833122
	-72.864372
	-72.855934
	-72.837814
	-72.815315
	-72.794373
	-72.871567
	-72.869377
	-72.846878
	-72.852501
	-72.818123
	-72.876564
	-72.860626
	-72.870934
	-72.838753
	-72.893127
	-72.872505
	-72.840935
	-72.850632
	-72.867188
	-72.896561
	-72.831871
	-72.838127
	-72.881874
	-72.863747
	-72.844681
	-72.860939
	-72.884369
	-72.885612
	-72.885628
	-72.886559
	-72.871872
	-72.85688
	-72.857185
	-72.882805
	-72.894058
	-72.83812
	-72.864998
	-72.902504
	-72.890312
	-72.868118
	-72.850624
	-72.853134
	-72.907814
	-72.84063
	-72.871559
	-72.917183
	-72.855934
	-72.860931
	-72.8675
	-72.896866
	-72.84874
	-72.889687
	-72.846558
	-72.866241
	-72.851242
	-72.846565
	-72.848129
	-72.88813
	-72.870621
	-72.900627
	-72.877197
	-72.907494
	-72.864998
	-72.859055
	-72.895004
	-72.864059
	-72.903122
	-72.879997
	-72.886559
	-72.912491
	-72.868431
	-72.906563
	-72.867813
	-72.921867
	-72.894684
	-72.900002
	-72.875313
	-72.908745
	-72.910629
	-72.82531
	-72.85218
	-72.870941
	-72.907509
	-72.855934
	-72.911873
	-72.846245
	-72.884689
	-72.934372
	-72.93187
	-72.881241
	-72.912811
	-72.900314
	-72.870003
	-72.879379
	-72.887192
	-72.893433
	-72.911552
	-72.896255
	-72.894371
	-72.908119
	-72.935936
	-72.877182
	-72.904373
	-72.912811
	-72.91938
	-72.891563
	-72.863434
	-72.912186
	-72.906242
	-72.887497
	-72.910629
	-72.923439
	-72.872505
	-72.875626
	-72.868126
	-72.900932
	-72.883125
	-72.902496
	-72.853119
	-72.931564
	-72.868431
	-72.878746
	-72.899063
	-72.881554
	-72.91938
	-72.890945
	-72.870934
	-72.926559
	-72.906876
	-72.890625
	-72.866562
	-72.912193
	-72.8675
	-72.934067
	-72.917496
	-72.916565
	-72.865936
	-72.91906
	-72.914375
	-72.923439
	-72.949066
	-72.907181
	-72.881241
	-72.883743
	-72.904686
	-72.91156
	-72.893127
	-72.917496
	-72.93187
	-72.902504
	-72.896866
	-72.887817
	-72.876556
	-72.904678
	-72.925308
	-72.895622
	-72.945625
	-72.91188
	-72.892502
	-72.937187
	-72.943123
	-72.921562
	-72.885612
	-72.920616
	-72.899681
	-72.934372
	-72.931244
	-72.925003
	-72.93782
	-72.95031
	-72.947495
	-72.938438
	-72.940933
	-72.925003
	-72.91938
	-72.903755
	-72.907181
	-72.90094
	-72.899368
	-72.958748
	-72.899368
	-72.940315
	-72.954697
	-72.919373
	-72.915939
	-72.934372
	-72.939682
	-72.934998
	-72.888123
	-72.908752
	-72.952492
	-72.904686
	-72.904999
	-72.935944
	-72.952194
	-72.929688
	-72.913132
	-72.897812
	-72.942184
	-72.923752
	-72.906876
	-72.944992
	-72.956871
	-72.951874
	-72.936874
	-72.939369
	-72.931252
	-72.946556
	-72.943436
	-72.920303
	-72.919373
	-72.936874
	-72.944687
	-72.906242
	-72.974068
	-72.989998
	-72.960617
	-72.94812
	-72.943436
	-72.954376
	-72.93187
	-72.9375
	-72.895309
	-72.989693
	-72.95594
	-72.974998
	-72.939064
	-72.919373
	-72.932808
	-72.946869
	-72.939682
	-72.91375
	-72.936249
	-72.974373
	-72.918434
	-72.959686
	-72.932816
	-72.963745
	-72.962502
	-72.928123
	-72.984688
	-72.957809
	-72.953117
	-72.90593
	-72.896873
	-72.923126
	-72.935623
	-72.943123
	-72.952499
	-72.936249
	-72.961868
	-72.959061
	-72.97406
	-72.95813
	-72.920624
	-72.961563
	-72.961868
	-72.955307
	-72.971878
	-72.965309
	-72.960617
	-72.970314
	-72.959999
	-72.926247
	-72.967499
	-72.944069
	-72.908432
	-72.945938
	-72.943748
	-72.915314
	-72.927193
	-72.996872
	-72.990623
	-72.995003
	-72.940308
	-72.93718
	-72.960312
	-72.931252
	-72.943123
	-72.96344
	-73.008743
	-72.956558
	-72.958435
	-72.981247
	-72.954369
	-72.939682
	-73.006882
	-72.960938
	-72.922806
	-72.964066
	-72.983749
	-72.962807
	-72.969681
	-72.963745
	-72.970627
	-72.938126
	-72.967491
	-72.976562
	-72.980942
	-72.980309
	-72.904373
	-72.935623
	-72.932503
	-72.966255
	-72.981247
	-72.926888
	-72.952805
	-72.987808
	-72.968742
	-72.97406
	-72.942497
	-72.950005
	-72.972496
	-72.965004
	-72.972183
	-72.967499
	-72.979691
	-72.94249
	-72.902809
	-72.980942
	-72.981873
	-72.995621
	-72.93219
	-72.961876
	-72.946877
	-72.938126
	-72.954689
	-72.94313
	-72.967194
	-72.945305
	-72.958115
	-72.951248
	-72.924995
	-72.974068
	-72.984375
	-72.967804
	-72.937187
	-72.941872
	-72.934677
	-72.991249
	-73.004051
	-72.984367
	-72.961876
	-72.947182
	-72.967506
	-72.990623
	-72.945625
	-72.940308
	-72.96843
	-73.002808
	-72.987808
	-72.914368
	-72.966873
	-72.961563
	-72.957809
	-72.944374
	-72.946564
	-72.954063
	-72.940933
	-72.955933
	-73.000626
	-72.995621
	-72.977501
	-72.972496
	-72.961868
	-72.91156
	-72.957184
	-72.94062
	-72.954369
	-72.967186
	-73.014069
	-72.969376
	-72.989998
	-72.989059
	-72.949692
	-72.951248
	-72.968124
	-72.954376
	-72.95562
	-72.937813
	-72.944687
	-72.979691
	-72.956871
	-72.942818
	-72.950943
	-72.983437
	-72.975311
	-72.998741
	-72.952194
	-72.988129
	-72.954689
	-72.993431
	-72.984375
	-72.910934
	-72.953117
	-72.960312
	-73.003433
	-72.977501
	-72.951866
	-72.959373
	-73.003433
	-73.000938
	-72.995934
	-72.905937
	-72.923752
	-72.984695
	-72.986557
	-72.970314
	-72.982498
	-72.920624
	-72.951561
	-72.99437
	-72.931244
	-72.977493
	-72.984375
	-72.992493
	-72.985001
	-72.937187
	-72.991867
	-72.996872
	-72.980621
	-72.960625
	-72.960617
	-72.970932
	-72.997498
	-72.933746
	-72.970932
	-72.967499
	-72.930313
	-72.952805
	-72.956558
	-72.946556
	-72.93187
	-72.953133
	-73.015938
	-72.952805
	-72.985306
	-72.954056
	-72.951874
	-73.007187
	-73.018753
	-72.946243
	-72.947815
	-72.993744
	-72.928123
	-72.971245
	-72.994682
	-73.002823
	-72.985619
	-72.945312
	-72.938744
	-72.949997
	-72.976875
	-72.944054
	-73.008743
	-72.959366
	-72.904686
	-72.960617
	-72.914062
	-72.983429
	-72.947495
	-72.965935
	-72.953125
	-72.969063
	-72.953438
	-72.973122
	-72.969376
	-72.959679
	-72.993118
	-72.966255
	-72.966873
	-72.974052
	-72.989372
	-72.953438
	-72.965622
	-72.989685
	-72.951866
	-72.987503
	-72.947495
	-72.953125
	-72.917496
	-73.007805
	-72.96563
	-73.003433
	-72.977188
	-72.979996
	-72.975311
	-72.997498
	-72.979057
	-73.0075
	-72.964371
	-72.959679
	-72.982803
	-72.965309
	-72.952187
	-72.98156
	-72.953125
	-72.930618
	-72.972183
	-72.972496
	-72.977493
	-72.970627
	-72.990623
	-72.969376
	-72.977493
	-72.944382
	-72.983429
	-73.004372
	-72.980309
	-72.959381
	-72.979378
	-72.957809
	-72.983124
	-72.996872
	-73.004684
	-72.998131
	-72.977188
	-72.953743
	-73.01812
	-73.019676
	-72.932495
	-72.944382
	-72.955933
	-73.020309
	-72.970619
	-72.968124
	-72.979691
	-72.965622
	-72.98407
	-72.975632
	-73.001251
	-72.97657
	-72.992813
	-72.948128
	-72.964996
	-72.966873
	-72.958435
	-72.980942
	-72.963753
	-72.974686
	-72.951874
	-72.962814
	-72.970001
	-73.010307
	-73.000931
	-72.964996
	-72.958435
	-72.967506
	-72.946869
	-72.973122
	-73.000931
	-72.96656
	-72.971252
	-72.951874
	-72.99469
	-72.984062
	-72.97937
	-72.995316
	-72.984688
	-72.966255
	-73.027184
	-72.990936
	-72.979996
	-72.993126
	-72.994377
	-72.997185
	-72.979683
	-72.991875
	-72.986244
	-72.991562
	-72.985001
	-72.944992
